TrialNum,BlockNum,ParticipantID,RT,Performance,MedPupil_Pat,MedPupil_Fdb,AUCPupil_Pat,AUCPupil_Fdb,MaxPupil_Pat,MaxPupil_Fdb,MeanGazeX_Pat,MeanGazeY_Pat,MeanGazeX_Fdb,MeanGazeY_Fdb
131,3,VM_15_79,1.198,1,0.39855588684253,0.0564871227691126,285.483370289017,-280.36601235588,0.970452101777774,1.7668309431362,993.412067156348,571.849108079748,1039.17489768076,507.154160982265
132,3,VM_15_79,0.747,1,0.833676526246579,0.498079497223684,765.064328362332,360.039166323491,1.13552345204497,1.16518090857407,969.880868665977,566.727611168563,1001.94302325581,508.387403100775
133,3,VM_15_79,0.938,1,0.336551798891268,0.725228105910688,48.673545002493,859.81673836514,0.852553103037739,1.35515177590768,1005.27229166667,572.6003125,1062.55079030558,350.275658587987
134,3,VM_15_79,1.073,1,-0.462119971732139,0.492322793351949,-258.327511193952,677.765521530261,2.04076893097924,2.30501815775953,959.755136268344,565.249056603774,989.347003154574,387.554416403786
135,3,VM_15_79,1.103,1,0.809934541383654,0.96771812874954,613.011167956766,368.855165087153,1.46341510253495,1.6454793384776,958.020491803279,540.663012295082,1011.12095808383,489.306347305389
136,3,VM_15_79,0.923,1,0.373742026873002,1.06118487388319,224.307089111252,1011.04203759889,0.972916470017839,1.35876721362131,954.96769570011,576.731753031973,1052.09971631206,492.39829787234
137,3,VM_15_79,0.723,1,0.303185635679982,-0.622721515419875,198.446136283373,-718.644386783316,0.873459040149626,0.510227444844848,975.254631828979,583.82244655582,1041.36537717602,443.25996131528
138,3,VM_15_79,1.013,1,0.859362479270734,0.425986090552709,693.244052751831,391.727031485746,1.8434626760361,1.61460216516043,979.362779740872,573.750883392226,1027.78329081633,465.69056122449
139,3,VM_15_79,0.748,1,0.446192127829006,0.88603139497586,182.337915609396,968.052794636763,1.05404720127206,1.97616748275369,979.212772133527,575.009579100145,992.3353125,508.1225
140,3,VM_15_79,0.655,1,0.700224744152796,-0.465315145978249,654.6333052043,-845.156890713908,1.32709020995132,0.13274653300887,971.936111111111,587.584541062802,1050.63740554156,519.773677581864
1,1,sr_52_27,1.116,1,0.0313832507660574,0.793406897336326,-50.3211829323073,757.179390873472,1.81374364443889,2.11080371005103,917.08041958042,552.145654345654,1022.7085,469.1159
2,1,sr_52_27,0.965,0,0.281082329953576,0.902756061257094,302.190225377101,182.713566298553,1.25918233387111,1.95545691293105,953.605694305694,562.153046953047,1052.9595,446.5092
3,1,sr_52_27,1.705,0,0.747319401386412,0.320670602180058,526.574553047671,145.726358495115,1.48180341014672,1.24417623084191,970.420779220779,561.366633366633,1029.2838,406.1839
4,1,sr_52_27,0.742,1,0.111540712435564,-0.266873454543354,215.991622843722,-159.5067715118,2.468028934077,1.76280253197993,944.674625374625,561.406293706294,1023.4309,456.4479
5,1,sr_52_27,1.404,1,0.27468374953835,0.589453856414567,312.07144334398,801.369199155919,1.23997874395875,2.24024819469873,1002.03586413586,533.355444555445,1053.2199,417.8439
6,1,sr_52_27,0.784,1,-0.111819328085277,-0.395460830246786,-383.656980041449,-111.374775456579,0.750014466943924,2.39731703718961,1000.06103896104,492.397602397602,1063.8289,406.0005
7,1,sr_52_27,1.829,1,0.122959885116886,-0.764523282517805,-31.6571005790213,-158.383266733072,0.902617995001568,2.19651868800168,1063.78251748252,524.878721278721,1062.0116,462.8827
8,1,sr_52_27,1.368,1,-0.176880202088318,0.628415338280725,131.361690158463,597.083528048822,1.45774955149661,2.43131580179351,981.907192807193,568.927672327672,1037.7686,395.7531
9,1,sr_52_27,0.566,1,0.581132098797427,-0.266649333383966,251.526789128618,338.272190862554,1.45919143927101,2.28678759925761,966.044555444556,553.856443556444,1051.9107,392.4183
10,1,sr_52_27,0.692,0,-0.361623548021927,0.888419817901863,-167.751376438734,947.764023427412,1.16709190584666,2.07476670658113,979.795304695305,519.234065934066,1051.50620689655,447.954022988506
11,1,sr_52_27,0.669,0,-0.853408808481225,0.713781993812293,-670.975757267083,460.917144074103,0.621208565976345,1.83310675303056,991.165634365634,534.558941058941,1043.90413870246,358.964765100671
12,1,sr_52_27,0.743,1,-0.657664306215034,1.13859488964513,-288.294424008018,1168.00595761054,0.780668703016168,1.98701251721008,986.65044955045,527.405294705295,1064.998,442.91
13,1,sr_52_27,0.893,0,0.280424450762723,0.773105281345954,254.616669607761,886.460176184808,1.14986121061548,2.26080818153846,1081.52777222777,554.002397602398,1050.22739726027,410.703055848261
14,1,sr_52_27,1.31,1,-0.695310382668351,0.126556480540617,-403.495540566736,576.528133579289,0.97574430872472,2.5914660633167,996.704095904096,539.785214785215,980.638566552901,337.714562002275
15,1,sr_52_27,0.854,1,-0.0531064707373159,0.703353825755219,-82.5626828407368,829.834317499753,1.08686160397702,2.0860928793439,966.302797202797,529.701098901099,1052.7205,438.851
16,1,sr_52_27,1.16,1,-0.252752205483504,1.10088663573786,63.1762963672798,893.396236176896,1.23434398628081,2.00966764181605,977.665334665335,538.418281718282,1054.97979966611,439.833889816361
17,1,sr_52_27,0.982,1,-0.22922464856976,0.233757423711476,7.02584327390946,776.999801655817,1.2523179827302,2.79867810414953,955.101598401599,509.751848151848,1051.1372,492.5632
18,1,sr_52_27,1.587,1,-0.647883783494843,-0.113225485260586,-456.633365167636,71.6530965426133,1.08189306373364,1.93105624328216,931.896803196803,559.890809190809,1025.0700228833,477.2823798627
19,1,sr_52_27,1.208,0,0.664191112340552,0.247492871427346,511.548267679456,307.587271657616,1.55466954497699,1.69166622692106,946.463036963037,549.05004995005,1048.97924944812,485.618653421634
20,1,sr_52_27,0.892,0,0.614312505996143,-0.564161240690716,741.154312067842,-481.013205735091,2.80962473727323,0.506041021667117,940.557442557443,559.785714285714,1001.39747126437,484.529770114943
21,1,sr_52_27,1.113,1,-0.141236494364692,0.576503641685465,30.6319411713182,679.186932777307,1.27402574573421,1.74914949776741,1011.31098901099,523.643856143856,1042.63490153173,371.366849015317
22,1,sr_52_27,1.273,0,0.199038984460279,0.130874045332819,416.71690106991,296.752064038502,1.28967801049964,2.24398715828408,1054.67082917083,522.167032967033,1062.9161,461.1184
23,1,sr_52_27,1.059,1,0.301124397805603,-0.0192837010799638,160.64095006197,117.49946574593,1.2623486944623,1.91350063735877,977.04955044955,506.275124875125,1052.49856670342,417.362734288865
24,1,sr_52_27,1.197,0,0.300404333099344,0.916219788825526,-28.6335625883516,974.061460786756,0.916219788825526,1.55302895326965,979.659240759241,556.496803196803,1061.408,479.1334
25,1,sr_52_27,1.066,0,0.566220589198529,-0.539207490566211,544.198078890881,-960.905403231771,1.16857960272303,0.45369198227637,985.296503496504,544.064335664336,1070.5372,455.4497
26,1,sr_52_27,1.155,1,-0.497323210748853,0.0927597579995507,-562.210209199849,219.180786741209,0.550074058779563,1.19916532440281,1030.58991008991,561.334765234765,1056.0673,407.2593
27,1,sr_52_27,1.114,1,0.255533173007642,0.780417765330276,217.351183560993,750.5390318086,0.888086399652867,2.51657449378206,1036.15234765235,484.214485514485,1059.39247648903,440.436677115987
28,1,sr_52_27,1.458,1,0.175951904167966,-1.40342414906714,23.5183292468432,-369.379944039166,0.956125617211815,1.81241383884531,1007.05114885115,491.327172827173,1062.8669,477.1919
29,1,sr_52_27,0.996,1,0.293763883421353,0.824574186618854,367.814774536238,835.70711334835,1.16132480907748,1.49236779386732,1020.89060939061,558.440859140859,1075.6241,436.3547
